iteration,elapsed_ns
10282,10284440000
10283,10285440000
10284,10286440000
10285,10287441000
10286,10288441000
10287,10289441000
10288,10290441000
10289,10291441000
10290,10292441000
10291,10293441000
10292,10294441000
10293,10295441000
10294,10296441000
10295,10297445000
10296,10298441000
10297,10299442000
10298,10300442000
10299,10301442000
10300,10302442000
10301,10303442000
10302,10304442000
10303,10305442000
10304,10306442000
10305,10307442000
10306,10308446000
10307,10309442000
10308,10310443000
10309,10311443000
10310,10312443000
10311,10313443000
10312,10314443000
10313,10315443000
10314,10316443000
10315,10317443000
10316,10318443000
10317,10319443000
10318,10320443000
10319,10321443000
10320,10322443000
10321,10323443000
10322,10324444000
10323,10325444000
10324,10326444000
10325,10327444000
10326,10328444000
10327,10329444000
10328,10330444000
10329,10331444000
10330,10332445000
10331,10333445000
10332,10334445000
10333,10335445000
10334,10336445000
10335,10337445000
10336,10338445000
10337,10339445000
10338,10340445000
10339,10341445000
10340,10342445000
10341,10343445000
10342,10344446000
10343,10345446000
10344,10346446000
10345,10347446000
10346,10348446000
10347,10349446000
10348,10350446000
10349,10351449000
10350,10352446000
10351,10353447000
10352,10354447000
10353,10355447000
10354,10356450000
10355,10357447000
10356,10358447000
10357,10359447000
10358,10360447000
10359,10361447000
10360,10362447000
10361,10363448000
10362,10364448000
10363,10365448000
10364,10366448000
10365,10367448000
10366,10368448000
10367,10369448000
10368,10370448000
10369,10371448000
10370,10372448000
10371,10373448000
10372,10374449000
10373,10375449000
10374,10376449000
10375,10377449000
10376,10378449000
10377,10379452000
10378,10380449000
10379,10381452000
10380,10382449000
10381,10383449000
10382,10384449000
10383,10385450000
10384,10386450000
10385,10387453000
10386,10388450000
10387,10389450000
10388,10390450000
10389,10391450000
10390,10392450000
10391,10393450000
10392,10394451000
10393,10395451000
10394,10396451000
10395,10397451000
10396,10398451000
10397,10399451000
10398,10400451000
10399,10401451000
10400,10402451000
10401,10403451000
10402,10404451000
10403,10405451000
10404,10406452000
10405,10407452000
10406,10408452000
10407,10409455000
10408,10410452000
10409,10411452000
10410,10412452000
10411,10413455000
10412,10414452000
10413,10415452000
10414,10416453000
10415,10417453000
10416,10418453000
10417,10419453000
10418,10420453000
10419,10421456000
10420,10422453000
10421,10423453000
10422,10424453000
10423,10425453000
10424,10426457000
10425,10427454000
10426,10428454000
10427,10429454000
10428,10430454000
10429,10431454000
10430,10432458000
10431,10433454000
10432,10434454000
10433,10435454000
10434,10436454000
10435,10437454000
10436,10438455000
10437,10439455000
10438,10440455000
10439,10441455000
10440,10442455000
10441,10443455000
10442,10444455000
10443,10445455000
10444,10446455000
10445,10447455000
10446,10448455000
10447,10449455000
10448,10450455000
10449,10451459000
10450,10452456000
10451,10453456000
10452,10454456000
10453,10455456000
10454,10456456000
10455,10457456000
10456,10458456000
10457,10459456000
10458,10460456000
10459,10461457000
10460,10462457000
10461,10463457000
10462,10464460000
10463,10465457000
10464,10466457000
10465,10467457000
10466,10468457000
10467,10469457000
10468,10470457000
10469,10471457000
10470,10472458000
10471,10473458000
10472,10474458000
10473,10475458000
10474,10476458000
10475,10477458000
10476,10478458000
10477,10479458000
10478,10480458000
10479,10481459000
10480,10482459000
10481,10483459000
10482,10484459000
10483,10485459000
10484,10486459000
10485,10487459000
10486,10488459000
10487,10489459000
10488,10490459000
10489,10491459000
10490,10492460000
10491,10493460000
10492,10494460000
10493,10495460000
10494,10496460000
10495,10497460000
10496,10498460000
10497,10499460000
10498,10500460000
10499,10501461000
10500,10502461000
10501,10503461000
10502,10504461000
10503,10505461000
10504,10506461000
10505,10507461000
10506,10508461000
10507,10509461000
10508,10510461000
10509,10511461000
10510,10512461000
10511,10513462000
10512,10514462000
10513,10515462000
10514,10516462000
10515,10517462000
10516,10518462000
10517,10519462000
10518,10520462000
10519,10521462000
10520,10522462000
10521,10523463000
10522,10524463000
10523,10525463000
10524,10526463000
10525,10527463000
10526,10528463000
10527,10529463000
10528,10530463000
10529,10531463000
10530,10532464000
10531,10533464000
10532,10534464000
10533,10535464000
10534,10536464000
10535,10537464000
10536,10538464000
10537,10539464000
10538,10540464000
10539,10541465000
10540,10542465000
10541,10543465000
10542,10544465000
10543,10545465000
10544,10546465000
10545,10547465000
10546,10548465000
10547,10549465000
10548,10550466000
10549,10551469000
10550,10552466000
10551,10553466000
10552,10554469000
10553,10555466000
10554,10556470000
10555,10557466000
10556,10558466000
10557,10559467000
10558,10560467000
10559,10561467000
10560,10562467000
10561,10563467000
10562,10564467000
10563,10565467000
10564,10566467000
10565,10567467000
10566,10568467000
10567,10569467000
10568,10570467000
10569,10571468000
10570,10572468000
10571,10573468000
10572,10574471000
10573,10575471000
10574,10576468000
10575,10577468000
10576,10578468000
10577,10579468000
10578,10580469000
10579,10581469000
10580,10582469000
10581,10583469000
10582,10584469000
10583,10585469000
10584,10586469000
10585,10587470000
10586,10588470000
10587,10589470000
10588,10590470000
10589,10591470000
10590,10592470000
10591,10593470000
10592,10594470000
10593,10595471000
10594,10596471000
10595,10597471000
10596,10598471000
10597,10599471000
10598,10600471000
10599,10601471000
10600,10602471000
10601,10603471000
10602,10604471000
10603,10605471000
10604,10606472000
10605,10607472000
10606,10608472000
10607,10609472000
10608,10610472000
10609,10611472000
10610,10612472000
10611,10613472000
10612,10614472000
10613,10615472000
10614,10616473000
10615,10617473000
10616,10618473000
10617,10619473000
10618,10620473000
10619,10621473000
10620,10622473000
10621,10623473000
10622,10624473000
10623,10625473000
10624,10626473000
10625,10627474000
10626,10628474000
10627,10629474000
10628,10630474000
10629,10631474000
10630,10632474000
10631,10633474000
10632,10634474000
10633,10635474000
10634,10636475000
10635,10637475000
10636,10638475000
10637,10639475000
10638,10640475000
10639,10641475000
10640,10642475000
10641,10643475000
10642,10644475000
10643,10645475000
10644,10646476000
10645,10647476000
10646,10648476000
10647,10649476000
10648,10650476000
10649,10651476000
10650,10652476000
10651,10653476000
10652,10654476000
10653,10655477000
10654,10656477000
10655,10657477000
10656,10658477000
10657,10659477000
10658,10660477000
10659,10661477000
10660,10662477000
10661,10663477000
10662,10664478000
10663,10665478000
10664,10666478000
10665,10667478000
10666,10668478000
10667,10669478000
10668,10670478000
10669,10671478000
10670,10672479000
10671,10673479000
10672,10674479000
10673,10675479000
10674,10676479000
10675,10677479000
10676,10678479000
10677,10679479000
10678,10680479000
10679,10681479000
10680,10682479000
10681,10683480000
10682,10684480000
10683,10685480000
10684,10686480000
10685,10687480000
10686,10688480000
10687,10689480000
10688,10690480000
10689,10691481000
10690,10692481000
10691,10693481000
10692,10694481000
10693,10695481000
10694,10696481000
10695,10697481000
10696,10698481000
10697,10699481000
10698,10700482000
10699,10701482000
10700,10702482000
10701,10703482000
10702,10704482000
10703,10705482000
10704,10706482000
10705,10707482000
10706,10708482000
10707,10709483000
10708,10710483000
10709,10711483000
10710,10712483000
10711,10713483000
10712,10714483000
10713,10715483000
10714,10716483000
10715,10717484000
10716,10718484000
10717,10719484000
10718,10720484000
10719,10721484000
10720,10722484000
10721,10723484000
10722,10724484000
10723,10725484000
10724,10726485000
10725,10727485000
10726,10728485000
10727,10729485000
10728,10730485000
10729,10731485000
10730,10732485000
10731,10733485000
10732,10734485000
10733,10735486000
10734,10736486000
10735,10737486000
10736,10738486000
10737,10739486000
10738,10740486000
10739,10741486000
10740,10742486000
10741,10743486000
10742,10744487000
10743,10745487000
10744,10746487000
10745,10747487000
10746,10748487000
10747,10749487000
10748,10750487000
10749,10751490000
10750,10752487000
10751,10753487000
10752,10754487000
10753,10755487000
10754,10756488000
10755,10757488000
10756,10758488000
10757,10759488000
10758,10760488000
10759,10761488000
10760,10762488000
10761,10763488000
10762,10764488000
10763,10765488000
10764,10766488000
10765,10767489000
10766,10768489000
10767,10769489000
10768,10770489000
10769,10771489000
10770,10772489000
10771,10773489000
10772,10774489000
10773,10775489000
10774,10776489000
10775,10777489000
10776,10778489000
10777,10779490000
10778,10780490000
10779,10781490000
10780,10782490000
10781,10783490000
10782,10784490000
10783,10785490000
10784,10786490000
10785,10787490000
10786,10788490000
10787,10789491000
10788,10790491000
10789,10791491000
10790,10792491000
10791,10793491000
10792,10794491000
10793,10795491000
10794,10796491000
10795,10797491000
10796,10798491000
10797,10799491000
10798,10800491000
10799,10801492000
10800,10802492000
10801,10803492000
10802,10804492000
10803,10805492000
10804,10806492000
10805,10807492000
10806,10808492000
10807,10809492000
10808,10810492000
10809,10811492000
10810,10812493000
10811,10813493000
10812,10814493000
10813,10815493000
10814,10816493000
10815,10817493000
10816,10818493000
10817,10819493000
10818,10820493000
10819,10821493000
10820,10822493000
10821,10823494000
10822,10824494000
10823,10825494000
10824,10826494000
10825,10827494000
10826,10828494000
10827,10829494000
10828,10830494000
10829,10831494000
10830,10832494000
10831,10833495000
10832,10834495000
10833,10835495000
10834,10836495000
10835,10837495000
10836,10838495000
10837,10839495000
10838,10840495000
10839,10841495000
10840,10842495000
10841,10843495000
10842,10844495000
10843,10845496000
10844,10846496000
10845,10847496000
10846,10848496000
10847,10849496000
10848,10850496000
10849,10851499000
10850,10852496000
10851,10853496000
10852,10854496000
10853,10855497000
10854,10856497000
10855,10857497000
10856,10858497000
10857,10859497000
10858,10860497000
10859,10861497000
10860,10862497000
10861,10863497000
10862,10864497000
10863,10865498000
10864,10866501000
10865,10867498000
10866,10868498000
10867,10869498000
10868,10870498000
10869,10871498000
10870,10872498000
10871,10873498000
10872,10874499000
10873,10875499000
10874,10876499000
10875,10877499000
10876,10878499000
10877,10879499000
10878,10880499000
10879,10881499000
10880,10882499000
10881,10883499000
10882,10884499000
10883,10885500000
10884,10886500000
10885,10887500000
10886,10888500000
10887,10889500000
10888,10890500000
10889,10891500000
10890,10892500000
10891,10893500000
10892,10894500000
10893,10895500000
10894,10896500000
10895,10897501000
10896,10898501000
10897,10899501000
10898,10900501000
10899,10901501000
10900,10902501000
10901,10903501000
10902,10904501000
10903,10905501000
10904,10906501000
10905,10907502000
10906,10908502000
10907,10909502000
10908,10910502000
10909,10911502000
10910,10912502000
10911,10913502000
10912,10914502000
10913,10915502000
10914,10916502000
10915,10917502000
10916,10918502000
10917,10919506000
10918,10920503000
10919,10921503000
10920,10922503000
10921,10923503000
10922,10924503000
10923,10925503000
10924,10926503000
10925,10927503000
10926,10928504000
10927,10929504000
10928,10930504000
10929,10931504000
10930,10932504000
10931,10933504000
10932,10934504000
10933,10935504000
10934,10936505000
10935,10937505000
10936,10938505000
10937,10939505000
10938,10940505000
10939,10941505000
10940,10942505000
10941,10943505000
10942,10944505000
10943,10945505000
10944,10946505000
10945,10947506000
10946,10948506000
10947,10949506000
10948,10950506000
10949,10951506000
10950,10952506000
10951,10953506000
10952,10954506000
10953,10955506000
10954,10956507000
10955,10957507000
10956,10958507000
10957,10959507000
10958,10960507000
10959,10961507000
10960,10962507000
10961,10963507000
10962,10964507000
10963,10965508000
10964,10966508000
10965,10967508000
10966,10968508000
10967,10969508000
10968,10970508000
10969,10971508000
10970,10972508000
10971,10973508000
10972,10974508000
10973,10975509000
10974,10976509000
10975,10977509000
10976,10978509000
10977,10979509000
10978,10980509000
10979,10981509000
10980,10982509000
10981,10983509000
10982,10984509000
10983,10985509000
10984,10986510000
10985,10987510000
10986,10988510000
10987,10989510000
10988,10990510000
10989,10991510000
10990,10992510000
10991,10993510000
10992,10994511000
10993,10995511000
10994,10996511000
10995,10997511000
10996,10998511000
10997,10999511000
10998,11000511000
10999,11001511000
11000,11002511000
11001,11003511000
11002,11004511000
11003,11005512000
11004,11006512000
11005,11007512000
11006,11008512000
11007,11009512000
11008,11010512000
11009,11011512000
11010,11012513000
11011,11013513000
11012,11014513000
11013,11015513000
11014,11016513000
11015,11017513000
11016,11018513000
11017,11019513000
11018,11020514000
11019,11021514000
11020,11022514000
11021,11023514000
11022,11024514000
11023,11025514000
11024,11026514000
11025,11027515000
11026,11028515000
11027,11029515000
11028,11030515000
11029,11031515000
11030,11032515000
11031,11033515000
11032,11034515000
11033,11035516000
11034,11036516000
11035,11037516000
11036,11038516000
11037,11039518000
11038,11040518000
11039,11041518000
11040,11042518000
11041,11043518000
11042,11044519000
11043,11045519000
11044,11046519000
11045,11047519000
11046,11048519000
11047,11049519000
11048,11050519000
11049,11051519000
11050,11052519000
11051,11053520000
11052,11054520000
11053,11055520000
11054,11056520000
11055,11057520000
11056,11058520000
11057,11059520000
11058,11060521000
11059,11061521000
11060,11062521000
11061,11063521000
11062,11064521000
11063,11065521000
11064,11066521000
11065,11067521000
11066,11068521000
11067,11069522000
11068,11070522000
11069,11071522000
11070,11072522000
11071,11073522000
11072,11074522000
11073,11075522000
11074,11076522000
11075,11077522000
11076,11078522000
11077,11079523000
11078,11080523000
11079,11081523000
11080,11082523000
11081,11083523000
11082,11084523000
11083,11085523000
11084,11086523000
11085,11087524000
11086,11088524000
11087,11089524000
11088,11090524000
11089,11091524000
11090,11092524000
11091,11093524000
11092,11094524000
11093,11095524000
11094,11096524000
11095,11097525000
11096,11098525000
11097,11099525000
11098,11100525000
11099,11101525000
11100,11102525000
11101,11103525000
11102,11104525000
11103,11105525000
11104,11106525000
11105,11107526000
11106,11108526000
11107,11109526000
11108,11110526000
11109,11111526000
11110,11112526000
11111,11113526000
11112,11114526000
11113,11115526000
11114,11116527000
11115,11117527000
11116,11118527000
11117,11119527000
11118,11120527000
11119,11121527000
11120,11122527000
11121,11123527000
11122,11124527000
11123,11125527000
11124,11126528000
11125,11127528000
11126,11128528000
11127,11129528000
11128,11130528000
11129,11131528000
11130,11132531000
11131,11133528000
11132,11134528000
11133,11135528000
11134,11136528000
11135,11137528000
11136,11138529000
11137,11139529000
11138,11140529000
11139,11141529000
11140,11142529000
11141,11143529000
11142,11144529000
11143,11145529000
11144,11146530000
11145,11147530000
11146,11148530000
11147,11149530000
11148,11150530000
11149,11151530000
11150,11152530000
11151,11153530000
11152,11154530000
11153,11155530000
11154,11156530000
11155,11157530000
11156,11158531000
11157,11159531000
11158,11160531000
11159,11161531000
11160,11162531000
11161,11163531000
11162,11164531000
11163,11165531000
11164,11166532000
11165,11167532000
11166,11168532000
11167,11169532000
11168,11170532000
11169,11171532000
11170,11172532000
11171,11173532000
11172,11174532000
11173,11175532000
11174,11176533000
11175,11177533000
11176,11178533000
11177,11179533000
11178,11180533000
11179,11181533000
11180,11182533000
11181,11183533000
11182,11184534000
11183,11185534000
11184,11186534000
11185,11187534000
11186,11188534000
11187,11189534000
11188,11190534000
11189,11191534000
11190,11192534000
11191,11193534000
11192,11194534000
11193,11195535000
11194,11196535000
11195,11197535000
11196,11198535000
11197,11199535000
11198,11200535000
11199,11201535000
11200,11202535000
11201,11203535000
11202,11204535000
11203,11205536000
11204,11206536000
11205,11207536000
11206,11208536000
11207,11209536000
11208,11210536000
11209,11211536000
11210,11212536000
11211,11213536000
11212,11214536000
11213,11215541000
11214,11216541000
11215,11217541000
11216,11218541000
11217,11219541000
11218,11220542000
11219,11221542000
11220,11222542000
11221,11223542000
11222,11224542000
11223,11225542000
11224,11226542000
11225,11227542000
11226,11228542000
11227,11229542000
11228,11230543000
11229,11231544000
11230,11232544000
11231,11233545000
11232,11234545000
11233,11235545000
11234,11236545000
11235,11237545000
11236,11238545000
11237,11239545000
11238,11240545000
11239,11241545000
11240,11242546000
11241,11243546000
11242,11244546000
11243,11245546000
11244,11246546000
11245,11247546000
11246,11248546000
11247,11249546000
11248,11250546000
11249,11251546000
11250,11252546000
11251,11253546000
11252,11254547000
11253,11255547000
11254,11256547000
11255,11257547000
11256,11258547000
11257,11259547000
11258,11260547000
11259,11261547000
11260,11262547000
11261,11263547000
11262,11264547000
11263,11265548000
11264,11266548000
11265,11267548000
11266,11268551000
11267,11269548000
11268,11270548000
11269,11271548000
11270,11272548000
11271,11273548000
11272,11274548000
11273,11275548000
11274,11276548000
11275,11277549000
11276,11278549000
11277,11279549000
11278,11280549000
11279,11281549000
11280,11282549000
11281,11283549000
11282,11284550000
11283,11285549000
11284,11286549000
11285,11287549000
11286,11288550000
11287,11289550000
11288,11290550000
11289,11291550000
11290,11292550000
11291,11293550000
11292,11294550000
11293,11295550000
11294,11296550000
11295,11297551000
11296,11298551000
11297,11299554000
11298,11300551000
11299,11301551000
11300,11302551000
11301,11303551000
11302,11304551000
11303,11305551000
11304,11306551000
11305,11307551000
11306,11308551000
11307,11309551000
11308,11310552000
11309,11311552000
11310,11312552000
11311,11313552000
11312,11314552000
11313,11315552000
11314,11316552000
11315,11317556000
11316,11318552000
11317,11319556000
11318,11320553000
11319,11321553000
11320,11322553000
11321,11323553000
11322,11324553000
11323,11325553000
11324,11326553000
11325,11327553000
11326,11328553000
11327,11329553000
11328,11330553000
11329,11331553000
11330,11332553000
11331,11333554000
11332,11334554000
11333,11335554000
11334,11336554000
11335,11337554000
11336,11338554000
11337,11339554000
11338,11340554000
11339,11341554000
11340,11342554000
11341,11343555000
11342,11344555000
11343,11345555000
11344,11346555000
11345,11347555000
11346,11348555000
11347,11349555000
11348,11350555000
11349,11351555000
11350,11352555000
11351,11353555000
11352,11354556000
11353,11355556000
11354,11356559000
11355,11357556000
11356,11358556000
11357,11359556000
11358,11360556000
11359,11361556000
11360,11362556000
11361,11363556000
11362,11364556000
11363,11365557000
11364,11366557000
11365,11367557000
11366,11368557000
11367,11369557000
11368,11370557000
11369,11371557000
11370,11372557000
11371,11373557000
11372,11374557000
11373,11375557000
11374,11376558000
11375,11377558000
11376,11378558000
11377,11379558000
11378,11380558000
11379,11381558000
11380,11382558000
11381,11383558000
11382,11384558000
11383,11385558000
11384,11386559000
11385,11387559000
11386,11388559000
11387,11389559000
11388,11390559000
11389,11391559000
11390,11392559000
11391,11393559000
11392,11394559000
11393,11395559000
11394,11396560000
11395,11397560000
11396,11398560000
11397,11399560000
11398,11400560000
11399,11401560000
11400,11402560000
11401,11403560000
11402,11404560000
11403,11405560000
11404,11406560000
11405,11407560000
11406,11408561000
11407,11409561000
11408,11410561000
11409,11411561000
11410,11412561000
11411,11413561000
11412,11414561000
11413,11415561000
11414,11416561000
11415,11417561000
11416,11418561000
11417,11419562000
11418,11420562000
11419,11421562000
11420,11422562000
11421,11423562000
11422,11424565000
11423,11425562000
11424,11426562000
11425,11427562000
11426,11428562000
11427,11429562000
11428,11430562000
11429,11431563000
11430,11432563000
11431,11433563000
11432,11434563000
11433,11435563000
11434,11436563000
11435,11437563000
11436,11438563000
11437,11439563000
11438,11440564000
11439,11441564000
11440,11442564000
11441,11443564000
11442,11444564000
11443,11445564000
11444,11446564000
11445,11447564000
11446,11448564000
11447,11449564000
11448,11450565000
11449,11451565000
11450,11452565000
11451,11453565000
11452,11454565000
11453,11455565000
11454,11456565000
11455,11457565000
11456,11458566000
11457,11459566000
11458,11460566000
11459,11461566000
11460,11462566000
11461,11463566000
11462,11464566000
11463,11465566000
11464,11466566000
11465,11467566000
11466,11468566000
11467,11469567000
11468,11470567000
11469,11471567000
11470,11472567000
11471,11473567000
11472,11474567000
11473,11475567000
11474,11476567000
11475,11477567000
11476,11478567000
11477,11479568000
11478,11480568000
11479,11481568000
11480,11482568000
11481,11483568000
11482,11484572000
11483,11485568000
11484,11486568000
11485,11487568000
11486,11488569000
11487,11489569000
11488,11490569000
11489,11491569000
11490,11492572000
11491,11493569000
11492,11494569000
11493,11495569000
11494,11496569000
11495,11497569000
11496,11498569000
11497,11499569000
11498,11500573000
11499,11501570000
11500,11502570000
11501,11503570000
11502,11504570000
11503,11505570000
11504,11506570000
11505,11507570000
11506,11508570000
11507,11509570000
11508,11510570000
11509,11511570000
11510,11512570000
11511,11513571000
11512,11514571000
11513,11515571000
11514,11516572000
11515,11517573000
11516,11518573000
11517,11519573000
11518,11520573000
11519,11521573000
11520,11522573000
11521,11523573000
11522,11524573000
11523,11525573000
11524,11526574000
11525,11527574000
11526,11528574000
11527,11529574000
11528,11530574000
11529,11531574000
11530,11532574000
11531,11533574000
11532,11534575000
11533,11535575000
11534,11536575000
11535,11537575000
11536,11538575000
11537,11539575000
11538,11540575000
11539,11541575000
11540,11542576000
11541,11543576000
11542,11544576000
11543,11545576000
11544,11546576000
11545,11547576000
11546,11548576000
11547,11549576000
11548,11550576000
11549,11551577000
11550,11552577000
11551,11553577000
11552,11554577000
11553,11555577000
11554,11556577000
11555,11557577000
11556,11558577000
11557,11559577000
11558,11560577000
11559,11561577000
11560,11562578000
11561,11563578000
11562,11564578000
11563,11565578000
11564,11566578000
11565,11567578000
11566,11568578000
11567,11569578000
11568,11570578000
11569,11571578000
11570,11572579000
11571,11573579000
11572,11574582000
11573,11575579000
11574,11576579000
11575,11577579000
11576,11578579000
11577,11579579000
11578,11580579000
11579,11581579000
11580,11582579000
11581,11583580000
11582,11584580000
11583,11585580000
11584,11586580000
11585,11587580000
11586,11588580000
11587,11589580000
11588,11590580000
11589,11591581000
11590,11592581000
11591,11593581000
11592,11594581000
11593,11595581000
11594,11596581000
11595,11597581000
11596,11598581000
11597,11599581000
11598,11600581000
11599,11601581000
11600,11602581000
11601,11603582000
11602,11604582000
11603,11605582000
11604,11606582000
11605,11607582000
11606,11608582000
11607,11609582000
11608,11610582000
11609,11611582000
11610,11612583000
11611,11613583000
11612,11614583000
11613,11615583000
11614,11616583000
11615,11617583000
11616,11618583000
11617,11619583000
11618,11620583000
11619,11621584000
11620,11622584000
11621,11623584000
11622,11624584000
11623,11625584000
11624,11626584000
11625,11627584000
11626,11628584000
11627,11629584000
11628,11630584000
11629,11631584000
11630,11632584000
11631,11633585000
11632,11634585000
11633,11635585000
11634,11636585000
11635,11637585000
11636,11638585000
11637,11639585000
11638,11640585000
11639,11641585000
11640,11642586000
11641,11643586000
11642,11644586000
11643,11645586000
11644,11646586000
11645,11647586000
11646,11648589000
11647,11649586000
11648,11650586000
11649,11651586000
11650,11652586000
11651,11653587000
11652,11654587000
11653,11655587000
11654,11656587000
11655,11657587000
11656,11658587000
11657,11659587000
11658,11660587000
11659,11661587000
11660,11662587000
11661,11663588000
11662,11664588000
11663,11665588000
11664,11666588000
11665,11667588000
11666,11668588000
11667,11669588000
11668,11670588000
11669,11671588000
11670,11672588000
11671,11673588000
11672,11674588000
11673,11675589000
11674,11676589000
11675,11677589000
11676,11678589000
11677,11679589000
11678,11680589000
11679,11681590000
11680,11682590000
11681,11683593000
11682,11684590000
11683,11685590000
11684,11686590000
11685,11687590000
11686,11688594000
11687,11689590000
11688,11690590000
11689,11691590000
11690,11692591000
11691,11693591000
11692,11694591000
11693,11695591000
11694,11696591000
11695,11697591000
11696,11698591000
11697,11699591000
11698,11700591000
11699,11701591000
11700,11702591000
11701,11703591000
11702,11704592000
11703,11705592000
11704,11706592000
11705,11707592000
11706,11708592000
11707,11709592000
11708,11710592000
11709,11711592000
11710,11712592000
11711,11713592000
11712,11714592000
11713,11715593000
11714,11716593000
11715,11717596000
11716,11718593000
11717,11719593000
11718,11720593000
11719,11721593000
11720,11722593000
11721,11723593000
11722,11724593000
11723,11725594000
11724,11726594000
11725,11727594000
11726,11728594000
11727,11729594000
11728,11730594000
11729,11731594000
11730,11732594000
11731,11733594000
11732,11734594000
11733,11735594000
11734,11736594000
11735,11737595000
11736,11738595000
11737,11739595000
11738,11740595000
11739,11741595000
11740,11742595000
11741,11743595000
11742,11744595000
11743,11745595000
11744,11746595000
11745,11747595000
11746,11748596000
11747,11749596000
11748,11750596000
11749,11751596000
11750,11752599000
11751,11753596000
11752,11754596000
11753,11755596000
11754,11756599000
11755,11757596000
11756,11758597000
11757,11759597000
11758,11760597000
11759,11761597000
11760,11762597000
11761,11763597000
11762,11764597000
11763,11765597000
11764,11766597000
11765,11767597000
11766,11768597000
11767,11769598000
11768,11770598000
11769,11771598000
11770,11772598000
11771,11773601000
11772,11774598000
11773,11775598000
11774,11776598000
11775,11777598000
11776,11778598000
11777,11779599000
11778,11780599000
11779,11781599000
11780,11782599000
11781,11783599000
11782,11784602000
11783,11785599000
11784,11786599000
11785,11787602000
11786,11788599000
11787,11789599000
11788,11790599000
11789,11791600000
11790,11792600000
11791,11793600000
11792,11794600000
11793,11795600000
11794,11796600000
11795,11797600000
11796,11798600000
11797,11799603000
11798,11800601000
11799,11801601000
11800,11802601000
11801,11803601000
11802,11804601000
11803,11805601000
11804,11806604000
11805,11807601000
11806,11808601000
11807,11809601000
11808,11810605000
11809,11811602000
11810,11812602000
11811,11813602000
11812,11814602000
11813,11815602000
11814,11816602000
11815,11817602000
11816,11818602000
11817,11819602000
11818,11820603000
11819,11821603000
11820,11822603000
11821,11823606000
11822,11824607000
11823,11825603000
11824,11826603000
11825,11827603000
11826,11828603000
11827,11829603000
11828,11830603000
11829,11831604000
11830,11832604000
11831,11833604000
11832,11834604000
11833,11835604000
11834,11836604000
11835,11837604000
11836,11838604000
11837,11839604000
11838,11840604000
11839,11841604000
11840,11842605000
11841,11843605000
11842,11844605000
11843,11845605000
11844,11846605000
11845,11847605000
11846,11848608000
11847,11849605000
11848,11850605000
11849,11851605000
11850,11852605000
11851,11853605000
11852,11854606000
11853,11855606000
11854,11856606000
11855,11857606000
11856,11858609000
11857,11859606000
11858,11860609000
11859,11861606000
11860,11862606000
11861,11863606000
11862,11864606000
11863,11865607000
11864,11866607000
11865,11867607000
11866,11868607000
11867,11869607000
11868,11870607000
11869,11871607000
11870,11872607000
11871,11873607000
11872,11874607000
11873,11875607000
11874,11876607000
11875,11877608000
11876,11878607000
11877,11879608000
11878,11880608000
11879,11881608000
11880,11882608000
11881,11883608000
11882,11884608000
11883,11885608000
11884,11886608000
11885,11887608000
11886,11888609000
11887,11889609000
11888,11890609000
11889,11891609000
11890,11892609000
11891,11893609000
11892,11894609000
11893,11895609000
11894,11896612000
11895,11897609000
11896,11898609000
11897,11899609000
11898,11900609000
11899,11901610000
11900,11902610000
11901,11903610000
11902,11904610000
11903,11905610000
11904,11906610000
11905,11907610000
11906,11908613000
11907,11909610000
11908,11910614000
11909,11911610000
11910,11912611000
11911,11913611000
11912,11914611000
11913,11915611000
11914,11916611000
11915,11917611000
11916,11918611000
11917,11919611000
11918,11920611000
11919,11921611000
11920,11922612000
11921,11923612000
11922,11924612000
11923,11925612000
11924,11926612000
11925,11927612000
11926,11928612000
11927,11929612000
11928,11930612000
11929,11931612000
11930,11932612000
11931,11933613000
11932,11934613000
11933,11935613000
11934,11936613000
11935,11937613000
11936,11938613000
11937,11939613000
11938,11940613000
11939,11941613000
11940,11942613000
11941,11943614000
11942,11944614000
11943,11945614000
11944,11946614000
11945,11947614000
11946,11948614000
11947,11949614000
11948,11950614000
11949,11951617000
11950,11952614000
11951,11953614000
11952,11954614000
11953,11955614000
11954,11956615000
11955,11957618000
11956,11958615000
11957,11959615000
11958,11960615000
11959,11961615000
11960,11962615000
11961,11963615000
11962,11964615000
11963,11965616000
11964,11966616000
11965,11967616000
11966,11968619000
11967,11969616000
11968,11970616000
11969,11971616000
11970,11972616000
11971,11973616000
11972,11974616000
11973,11975616000
11974,11976617000
11975,11977617000
11976,11978617000
11977,11979617000
11978,11980617000
11979,11981617000
11980,11982617000
11981,11983617000
11982,11984617000
11983,11985621000
11984,11986617000
11985,11987618000
11986,11988621000
11987,11989618000
11988,11990621000
11989,11991618000
11990,11992618000
11991,11993618000
11992,11994618000
11993,11995618000
11994,11996618000
11995,11997618000
11996,11998619000
11997,11999619000
11998,12000619000
11999,12001619000
12000,12002619000
12001,12003619000
12002,12004619000
12003,12005619000
12004,12006619000
12005,12007620000
12006,12008620000
12007,12009620000
12008,12010620000
12009,12011620000
12010,12012620000
12011,12013623000
12012,12014620000
12013,12015620000
12014,12016620000
12015,12017621000
12016,12018621000
12017,12019621000
12018,12020621000
12019,12021621000
12020,12022621000
12021,12023621000
12022,12024621000
12023,12025621000
12024,12026622000
12025,12027622000
12026,12028622000
12027,12029622000
12028,12030622000
12029,12031622000
